node1	label	node2
trade 3149807	buyer	Landon (17389)
trade 3149807	seller	Jayson (5491)
trade 3149807	time	2004-10-04T09:13:40.783
trade 3149807	asset	DEM04_G52
trade 3149807	price	0.184
trade 3149807	quantity	1
trade 3149929	buyer	Nicholas (17599)
trade 3149929	seller	Landon (17389)
trade 3149929	time	2004-10-04T09:31:20.643
trade 3149929	asset	REP04_L52
trade 3149929	price	0.205
trade 3149929	quantity	1
trade 3150395	buyer	Peyton (18019)
trade 3150395	seller	Kaleb (18499)
trade 3150395	time	2004-10-04T10:22:41.843
trade 3150395	asset	REP04_L52
trade 3150395	price	0.201
trade 3150395	quantity	1
trade 3150419	buyer	Kaleb (18499)
trade 3150419	seller	Landon (17389)
trade 3150419	time	2004-10-04T10:31:00.543
trade 3150419	asset	DEM04_G52
trade 3150419	price	0.178
trade 3150419	quantity	1
trade 3150604	buyer	Juan (18305)
trade 3150604	seller	Peyton (18019)
trade 3150604	time	2004-10-04T11:13:31.630
trade 3150604	asset	REP04_G52
trade 3150604	price	0.366
trade 3150604	quantity	10
trade 3150632	buyer	Ainsley (18857)
trade 3150632	seller	Landon (17389)
trade 3150632	time	2004-10-04T11:17:33.620
trade 3150632	asset	REP04_L52
trade 3150632	price	0.207
trade 3150632	quantity	6
trade 3150844	buyer	Kaleb (18499)
trade 3150844	seller	Landon (17389)
trade 3150844	time	2004-10-04T11:44:58.003
trade 3150844	asset	DEM04_L52
trade 3150844	price	0.26
trade 3150844	quantity	1
trade 3151204	buyer	Landon (17389)
trade 3151204	seller	Lexi (18899)
trade 3151204	time	2004-10-04T13:01:23.400
trade 3151204	asset	DEM04_L52
trade 3151204	price	0.257
trade 3151204	quantity	4
trade 3151649	buyer	Wade (18814)
trade 3151649	seller	Adelyn (18510)
trade 3151649	time	2004-10-04T15:21:26.620
trade 3151649	asset	REP04_L52
trade 3151649	price	0.205
trade 3151649	quantity	10
trade 3151849	buyer	Owen (15547)
trade 3151849	seller	Nicholas (17599)
trade 3151849	time	2004-10-04T16:42:39.857
trade 3151849	asset	DEM04_L52
trade 3151849	price	0.251
trade 3151849	quantity	1
trade 3151879	buyer	Landon (17389)
trade 3151879	seller	Emely (5187)
trade 3151879	time	2004-10-04T16:43:23.847
trade 3151879	asset	REP04_G52
trade 3151879	price	0.38
trade 3151879	quantity	8
trade 3151956	buyer	Xander (18398)
trade 3151956	seller	Emely (5187)
trade 3151956	time	2004-10-04T16:48:32.937
trade 3151956	asset	REP04_G52
trade 3151956	price	0.38
trade 3151956	quantity	20
trade 3154204	buyer	Madeleine (18969)
trade 3154204	seller	Kaleb (18499)
trade 3154204	time	2004-10-05T11:44:59.130
trade 3154204	asset	DEM04_G52
trade 3154204	price	0.16
trade 3154204	quantity	1
trade 3154396	buyer	Jaxton (18916)
trade 3154396	seller	Gabriel (16617)
trade 3154396	time	2004-10-05T12:37:00.150
trade 3154396	asset	DEM04_L52
trade 3154396	price	0.255
trade 3154396	quantity	1
trade 3154709	buyer	Peyton (18019)
trade 3154709	seller	Paisley (17123)
trade 3154709	time	2004-10-05T13:55:05.243
trade 3154709	asset	REP04_G52
trade 3154709	price	0.353
trade 3154709	quantity	55
trade 3155934	buyer	Alessandra (18904)
trade 3155934	seller	Xander (18398)
trade 3155934	time	2004-10-05T18:09:14.483
trade 3155934	asset	DEM04_G52
trade 3155934	price	0.181
trade 3155934	quantity	4
trade 3155937	buyer	Leilani (17760)
trade 3155937	seller	Xander (18398)
trade 3155937	time	2004-10-05T18:09:14.500
trade 3155937	asset	REP04_L52
trade 3155937	price	0.218
trade 3155937	quantity	4
trade 3156345	buyer	Landon (17389)
trade 3156345	seller	Xander (18398)
trade 3156345	time	2004-10-05T19:59:33.747
trade 3156345	asset	DEM04_L52
trade 3156345	price	0.236
trade 3156345	quantity	3
trade 3156454	buyer	Amber (4124)
trade 3156454	seller	Landon (17389)
trade 3156454	time	2004-10-05T20:17:07.750
trade 3156454	asset	REP04_L52
trade 3156454	price	0.219
trade 3156454	quantity	5
trade 3156535	buyer	Jayceon (18980)
trade 3156535	seller	Landon (17389)
trade 3156535	time	2004-10-05T20:29:31.497
trade 3156535	asset	REP04_L52
trade 3156535	price	0.216
trade 3156535	quantity	12
trade 3156804	buyer	Ainsley (18857)
trade 3156804	seller	Landon (17389)
trade 3156804	time	2004-10-05T21:37:32.080
trade 3156804	asset	REP04_G52
trade 3156804	price	0.375
trade 3156804	quantity	22
trade 3156805	buyer	Peyton (18019)
trade 3156805	seller	Landon (17389)
trade 3156805	time	2004-10-05T21:37:32.080
trade 3156805	asset	REP04_L52
trade 3156805	price	0.213
trade 3156805	quantity	22
trade 3157146	buyer	Corey (5298)
trade 3157146	seller	Landon (17389)
trade 3157146	time	2004-10-05T22:26:51.767
trade 3157146	asset	DEM04_L52
trade 3157146	price	0.231
trade 3157146	quantity	1
trade 3157241	buyer	Keanu (4115)
trade 3157241	seller	Landon (17389)
trade 3157241	time	2004-10-05T22:30:51.710
trade 3157241	asset	REP04_L52
trade 3157241	price	0.212
trade 3157241	quantity	10
trade 3157424	buyer	Zelda (7422)
trade 3157424	seller	Ellie (16384)
trade 3157424	time	2004-10-05T22:40:48.467
trade 3157424	asset	DEM04_L52
trade 3157424	price	0.229
trade 3157424	quantity	5
trade 3157667	buyer	Esmeralda (18972)
trade 3157667	seller	Ellie (16384)
trade 3157667	time	2004-10-05T23:36:38.547
trade 3157667	asset	DEM04_G52
trade 3157667	price	0.18
trade 3157667	quantity	3
trade 3157722	buyer	Gabriel (16617)
trade 3157722	seller	Landon (17389)
trade 3157722	time	2004-10-05T23:45:02.717
trade 3157722	asset	REP04_L52
trade 3157722	price	0.217
trade 3157722	quantity	6
trade 3157730	buyer	Kira (18937)
trade 3157730	seller	Gabriel (16617)
trade 3157730	time	2004-10-05T23:46:22.240
trade 3157730	asset	DEM04_L52
trade 3157730	price	0.229
trade 3157730	quantity	1
trade 3157742	buyer	Kira (18937)
trade 3157742	seller	Owen (15547)
trade 3157742	time	2004-10-05T23:48:16.127
trade 3157742	asset	DEM04_L52
trade 3157742	price	0.231
trade 3157742	quantity	2
trade 3157946	buyer	Landon (17389)
trade 3157946	seller	Delilah (17393)
trade 3157946	time	2004-10-06T01:18:28.360
trade 3157946	asset	REP04_L52
trade 3157946	price	0.216
trade 3157946	quantity	12
trade 3158349	buyer	Jared (18903)
trade 3158349	seller	Landon (17389)
trade 3158349	time	2004-10-06T06:38:55.743
trade 3158349	asset	REP04_L52
trade 3158349	price	0.215
trade 3158349	quantity	6
trade 3158373	buyer	Peyton (18019)
trade 3158373	seller	Landon (17389)
trade 3158373	time	2004-10-06T06:38:57.150
trade 3158373	asset	REP04_G52
trade 3158373	price	0.356
trade 3158373	quantity	4
trade 3158575	buyer	Kaleb (18499)
trade 3158575	seller	Landon (17389)
trade 3158575	time	2004-10-06T08:10:00.277
trade 3158575	asset	REP04_G52
trade 3158575	price	0.369
trade 3158575	quantity	1
trade 3159033	buyer	Solomon (18995)
trade 3159033	seller	Parker (17933)
trade 3159033	time	2004-10-06T11:21:32.927
trade 3159033	asset	DEM04_G52
trade 3159033	price	0.198
trade 3159033	quantity	10
trade 3159042	buyer	Juan (18305)
trade 3159042	seller	Parker (17933)
trade 3159042	time	2004-10-06T11:21:37.973
trade 3159042	asset	REP04_G52
trade 3159042	price	0.362
trade 3159042	quantity	11
trade 3159416	buyer	Camryn (18994)
trade 3159416	seller	Landon (17389)
trade 3159416	time	2004-10-06T12:31:51.120
trade 3159416	asset	REP04_G52
trade 3159416	price	0.355
trade 3159416	quantity	1
trade 3159502	buyer	Solomon (18995)
trade 3159502	seller	Owen (15547)
trade 3159502	time	2004-10-06T12:37:52.997
trade 3159502	asset	DEM04_G52
trade 3159502	price	0.19
trade 3159502	quantity	4
trade 3159921	buyer	Makenna (18988)
trade 3159921	seller	Landon (17389)
trade 3159921	time	2004-10-06T14:08:50.740
trade 3159921	asset	REP04_G52
trade 3159921	price	0.36
trade 3159921	quantity	50
trade 3160205	buyer	Maxwell (18307)
trade 3160205	seller	Olivia (10138)
trade 3160205	time	2004-10-06T14:44:52.433
trade 3160205	asset	REP04_L52
trade 3160205	price	0.219
trade 3160205	quantity	7
trade 3160366	buyer	Jordyn (18413)
trade 3160366	seller	Landon (17389)
trade 3160366	time	2004-10-06T14:57:14.753
trade 3160366	asset	DEM04_G52
trade 3160366	price	0.2
trade 3160366	quantity	15
trade 3160544	buyer	Sophia (1277)
trade 3160544	seller	Landon (17389)
trade 3160544	time	2004-10-06T15:03:34.573
trade 3160544	asset	DEM04_L52
trade 3160544	price	0.227
trade 3160544	quantity	3
trade 3161052	buyer	Elian (18859)
trade 3161052	seller	Gabriel (16617)
trade 3161052	time	2004-10-06T18:18:50.010
trade 3161052	asset	DEM04_G52
trade 3161052	price	0.194
trade 3161052	quantity	1
trade 3161111	buyer	Anna (17390)
trade 3161111	seller	Elle (1891)
trade 3161111	time	2004-10-06T18:28:28.283
trade 3161111	asset	REP04_L52
trade 3161111	price	0.214
trade 3161111	quantity	5
trade 3161823	buyer	Stevie (19005)
trade 3161823	seller	Dylan (16748)
trade 3161823	time	2004-10-06T21:33:59.217
trade 3161823	asset	DEM04_G52
trade 3161823	price	0.2
trade 3161823	quantity	10
trade 3162714	buyer	Antonio (18384)
trade 3162714	seller	Landon (17389)
trade 3162714	time	2004-10-07T00:30:16.567
trade 3162714	asset	REP04_L52
trade 3162714	price	0.218
trade 3162714	quantity	1
trade 3162744	buyer	Heidi (18931)
trade 3162744	seller	Landon (17389)
trade 3162744	time	2004-10-07T00:34:37.120
trade 3162744	asset	REP04_G52
trade 3162744	price	0.343
trade 3162744	quantity	18
trade 3162950	buyer	Bowen (18965)
trade 3162950	seller	Corey (5298)
trade 3162950	time	2004-10-07T02:07:11.523
trade 3162950	asset	REP04_G52
trade 3162950	price	0.341
trade 3162950	quantity	10
trade 3163278	buyer	Gabriel (16617)
trade 3163278	seller	Oakley (18617)
trade 3163278	time	2004-10-07T07:54:18.013
trade 3163278	asset	DEM04_G52
trade 3163278	price	0.201
trade 3163278	quantity	10
trade 3163285	buyer	Landon (17389)
trade 3163285	seller	Gabriel (16617)
trade 3163285	time	2004-10-07T07:55:32.240
trade 3163285	asset	REP04_L52
trade 3163285	price	0.218
trade 3163285	quantity	1
trade 3163298	buyer	Gabriel (16617)
trade 3163298	seller	Landon (17389)
trade 3163298	time	2004-10-07T07:56:37.900
trade 3163298	asset	REP04_L52
trade 3163298	price	0.219
trade 3163298	quantity	1
trade 3163412	buyer	Landon (17389)
trade 3163412	seller	Jax (18535)
trade 3163412	time	2004-10-07T08:39:28.540
trade 3163412	asset	REP04_L52
trade 3163412	price	0.218
trade 3163412	quantity	1
trade 3163494	buyer	Oakley (18617)
trade 3163494	seller	Bruce (2691)
trade 3163494	time	2004-10-07T08:54:12.680
trade 3163494	asset	DEM04_G52
trade 3163494	price	0.199
trade 3163494	quantity	136
trade 3164057	buyer	Richard (18442)
trade 3164057	seller	Landon (17389)
trade 3164057	time	2004-10-07T12:31:39.037
trade 3164057	asset	REP04_G52
trade 3164057	price	0.343
trade 3164057	quantity	9
trade 3164741	buyer	Helen (19040)
trade 3164741	seller	Landon (17389)
trade 3164741	time	2004-10-07T14:42:37.537
trade 3164741	asset	DEM04_G52
trade 3164741	price	0.203
trade 3164741	quantity	1
trade 3164929	buyer	Amalia (7886)
trade 3164929	seller	Landon (17389)
trade 3164929	time	2004-10-07T15:08:40.350
trade 3164929	asset	DEM04_G52
trade 3164929	price	0.208
trade 3164929	quantity	1
trade 3164930	buyer	Amalia (7886)
trade 3164930	seller	Landon (17389)
trade 3164930	time	2004-10-07T15:08:40.350
trade 3164930	asset	DEM04_L52
trade 3164930	price	0.247
trade 3164930	quantity	1
trade 3165158	buyer	Gabriel (16617)
trade 3165158	seller	Oakley (18617)
trade 3165158	time	2004-10-07T16:40:24.360
trade 3165158	asset	DEM04_G52
trade 3165158	price	0.201
trade 3165158	quantity	1
trade 3165800	buyer	Sabrina (18947)
trade 3165800	seller	Landon (17389)
trade 3165800	time	2004-10-07T21:33:40.097
trade 3165800	asset	DEM04_G52
trade 3165800	price	0.188
trade 3165800	quantity	2
trade 3165993	buyer	Jayceon (18980)
trade 3165993	seller	Elle (1891)
trade 3165993	time	2004-10-07T22:21:32.340
trade 3165993	asset	REP04_G52
trade 3165993	price	0.342
trade 3165993	quantity	1
trade 3166133	buyer	Khalil (18605)
trade 3166133	seller	Julian (16571)
trade 3166133	time	2004-10-07T23:23:34.770
trade 3166133	asset	DEM04_G52
trade 3166133	price	0.197
trade 3166133	quantity	2
trade 3166798	buyer	Landon (17389)
trade 3166798	seller	Armani (1888)
trade 3166798	time	2004-10-08T07:35:42.453
trade 3166798	asset	REP04_L52
trade 3166798	price	0.219
trade 3166798	quantity	12
trade 3166799	buyer	Armani (1888)
trade 3166799	seller	Corey (5298)
trade 3166799	time	2004-10-08T07:36:01.250
trade 3166799	asset	REP04_L52
trade 3166799	price	0.223
trade 3166799	quantity	58
trade 3166835	buyer	Bowen (18965)
trade 3166835	seller	Kailani (18620)
trade 3166835	time	2004-10-08T07:39:53.770
trade 3166835	asset	REP04_G52
trade 3166835	price	0.337
trade 3166835	quantity	56
trade 3166880	buyer	Titus (18822)
trade 3166880	seller	Landon (17389)
trade 3166880	time	2004-10-08T08:22:28.687
trade 3166880	asset	REP04_L52
trade 3166880	price	0.222
trade 3166880	quantity	12
trade 3167126	buyer	Royce (18993)
trade 3167126	seller	Landon (17389)
trade 3167126	time	2004-10-08T09:51:03.540
trade 3167126	asset	DEM04_G52
trade 3167126	price	0.195
trade 3167126	quantity	3
trade 3167249	buyer	Edgar (1896)
trade 3167249	seller	Sophia (1277)
trade 3167249	time	2004-10-08T10:20:17.523
trade 3167249	asset	REP04_L52
trade 3167249	price	0.249
trade 3167249	quantity	10
trade 3167646	buyer	Samara (1884)
trade 3167646	seller	Dylan (16748)
trade 3167646	time	2004-10-08T11:33:25.963
trade 3167646	asset	REP04_L52
trade 3167646	price	0.257
trade 3167646	quantity	18
trade 3168254	buyer	Kaleb (18499)
trade 3168254	seller	Madilyn (18777)
trade 3168254	time	2004-10-08T13:38:32.230
trade 3168254	asset	REP04_G52
trade 3168254	price	0.303
trade 3168254	quantity	1
trade 3168676	buyer	Gabriel (16617)
trade 3168676	seller	Delilah (17393)
trade 3168676	time	2004-10-08T15:35:26.627
trade 3168676	asset	REP04_L52
trade 3168676	price	0.234
trade 3168676	quantity	3
trade 3168741	buyer	Averie (19044)
trade 3168741	seller	Gabriel (16617)
trade 3168741	time	2004-10-08T15:48:24.790
trade 3168741	asset	REP04_G52
trade 3168741	price	0.3
trade 3168741	quantity	1
trade 3168882	buyer	Kendra (6314)
trade 3168882	seller	Xander (18398)
trade 3168882	time	2004-10-08T17:25:15.380
trade 3168882	asset	DEM04_L52
trade 3168882	price	0.252
trade 3168882	quantity	1
trade 3168899	buyer	Landon (17389)
trade 3168899	seller	Xander (18398)
trade 3168899	time	2004-10-08T17:26:12.243
trade 3168899	asset	DEM04_L52
trade 3168899	price	0.252
trade 3168899	quantity	6
trade 3168929	buyer	Dylan (16748)
trade 3168929	seller	Xander (18398)
trade 3168929	time	2004-10-08T17:26:41.230
trade 3168929	asset	DEM04_L52
trade 3168929	price	0.25
trade 3168929	quantity	3
trade 3169031	buyer	Daniella (19014)
trade 3169031	seller	Landon (17389)
trade 3169031	time	2004-10-08T17:38:16.823
trade 3169031	asset	DEM04_G52
trade 3169031	price	0.208
trade 3169031	quantity	5
trade 3169266	buyer	Brooklynn (18570)
trade 3169266	seller	Landon (17389)
trade 3169266	time	2004-10-08T18:18:25.743
trade 3169266	asset	DEM04_G52
trade 3169266	price	0.21
trade 3169266	quantity	1
trade 3169556	buyer	Noel (19017)
trade 3169556	seller	Olivia (10138)
trade 3169556	time	2004-10-08T19:35:34.503
trade 3169556	asset	DEM04_L52
trade 3169556	price	0.27
trade 3169556	quantity	50
trade 3169581	buyer	Killian (18840)
trade 3169581	seller	Tyson (18910)
trade 3169581	time	2004-10-08T19:41:19.173
trade 3169581	asset	DEM04_L52
trade 3169581	price	0.272
trade 3169581	quantity	100
trade 3169881	buyer	Landon (17389)
trade 3169881	seller	Juan (18305)
trade 3169881	time	2004-10-08T20:13:06.237
trade 3169881	asset	DEM04_L52
trade 3169881	price	0.284
trade 3169881	quantity	10
trade 3170027	buyer	Elle (1891)
trade 3170027	seller	Lexi (18899)
trade 3170027	time	2004-10-08T20:32:57.997
trade 3170027	asset	DEM04_G52
trade 3170027	price	0.21
trade 3170027	quantity	20
trade 3170211	buyer	Cohen (18618)
trade 3170211	seller	Jonathan (17400)
trade 3170211	time	2004-10-08T21:16:14.713
trade 3170211	asset	DEM04_G52
trade 3170211	price	0.21
trade 3170211	quantity	50
trade 3170214	buyer	Cohen (18618)
trade 3170214	seller	Jonathan (17400)
trade 3170214	time	2004-10-08T21:17:22.313
trade 3170214	asset	DEM04_G52
trade 3170214	price	0.21
trade 3170214	quantity	50
trade 3170452	buyer	Cohen (18618)
trade 3170452	seller	Landon (17389)
trade 3170452	time	2004-10-08T22:00:26.750
trade 3170452	asset	DEM04_G52
trade 3170452	price	0.201
trade 3170452	quantity	4
trade 3170609	buyer	Bella (17365)
trade 3170609	seller	Landon (17389)
trade 3170609	time	2004-10-08T22:26:17.623
trade 3170609	asset	DEM04_L52
trade 3170609	price	0.259
trade 3170609	quantity	23
trade 3170812	buyer	Landon (17389)
trade 3170812	seller	Elle (1891)
trade 3170812	time	2004-10-08T23:13:16.577
trade 3170812	asset	DEM04_G52
trade 3170812	price	0.201
trade 3170812	quantity	6
trade 3171086	buyer	Parker (17933)
trade 3171086	seller	Kason (18898)
trade 3171086	time	2004-10-09T02:48:20.797
trade 3171086	asset	REP04_L52
trade 3171086	price	0.24
trade 3171086	quantity	3
trade 3171596	buyer	Kaleb (18499)
trade 3171596	seller	Landon (17389)
trade 3171596	time	2004-10-09T09:50:16.423
trade 3171596	asset	DEM04_G52
trade 3171596	price	0.204
trade 3171596	quantity	2
trade 3171783	buyer	Elle (1891)
trade 3171783	seller	Imani (5226)
trade 3171783	time	2004-10-09T11:06:25.803
trade 3171783	asset	REP04_G52
trade 3171783	price	0.308
trade 3171783	quantity	2
trade 3171810	buyer	Kaleb (18499)
trade 3171810	seller	Parker (17933)
trade 3171810	time	2004-10-09T11:21:08.973
trade 3171810	asset	REP04_G52
trade 3171810	price	0.315
trade 3171810	quantity	1
trade 3171878	buyer	Kaleb (18499)
trade 3171878	seller	Delilah (17393)
trade 3171878	time	2004-10-09T11:57:52.703
trade 3171878	asset	DEM04_G52
trade 3171878	price	0.2
trade 3171878	quantity	1
trade 3172004	buyer	Kaleb (18499)
trade 3172004	seller	Landon (17389)
trade 3172004	time	2004-10-09T12:30:09.033
trade 3172004	asset	REP04_L52
trade 3172004	price	0.256
trade 3172004	quantity	1
trade 3172006	buyer	Derrick (6422)
trade 3172006	seller	Makai (6295)
trade 3172006	time	2004-10-09T12:31:44.103
trade 3172006	asset	REP04_L52
trade 3172006	price	0.253
trade 3172006	quantity	10
trade 3172038	buyer	Derrick (6422)
trade 3172038	seller	Landon (17389)
trade 3172038	time	2004-10-09T12:35:50.203
trade 3172038	asset	REP04_L52
trade 3172038	price	0.253
trade 3172038	quantity	4
trade 3172050	buyer	Kaleb (18499)
trade 3172050	seller	Landon (17389)
trade 3172050	time	2004-10-09T12:38:06.653
trade 3172050	asset	REP04_G52
trade 3172050	price	0.304
trade 3172050	quantity	3
trade 3172151	buyer	Kaleb (18499)
trade 3172151	seller	Lexi (18899)
trade 3172151	time	2004-10-09T13:09:46.217
trade 3172151	asset	REP04_G52
trade 3172151	price	0.302
trade 3172151	quantity	1
trade 3172153	buyer	Landon (17389)
trade 3172153	seller	Kendra (6314)
trade 3172153	time	2004-10-09T13:10:10.640
trade 3172153	asset	REP04_L52
trade 3172153	price	0.244
trade 3172153	quantity	1
trade 3173656	buyer	Elian (18859)
trade 3173656	seller	Landon (17389)
trade 3173656	time	2004-10-10T00:30:19.303
trade 3173656	asset	DEM04_G52
trade 3173656	price	0.204
trade 3173656	quantity	2
trade 3173818	buyer	Landon (17389)
trade 3173818	seller	Madilyn (18777)
trade 3173818	time	2004-10-10T02:51:53.860
trade 3173818	asset	DEM04_G52
trade 3173818	price	0.2
trade 3173818	quantity	1
trade 3173824	buyer	Khalil (18605)
trade 3173824	seller	Madilyn (18777)
trade 3173824	time	2004-10-10T02:54:27.953
trade 3173824	asset	DEM04_G52
trade 3173824	price	0.198
trade 3173824	quantity	1
trade 3174454	buyer	Khalil (18605)
trade 3174454	seller	Sean (18806)
trade 3174454	time	2004-10-10T10:33:16.623
trade 3174454	asset	REP04_G52
trade 3174454	price	0.285
trade 3174454	quantity	49
trade 3174471	buyer	Landon (17389)
